,true_f,true_p,p
12266,0.4305267960551714,2.4663560207441435e+77,77.39205576759
12267,0.4305618923946232,4.88602433878218e+80,80.6889556259965
12268,0.430596988734075,6.867154292800314e+80,80.83677680533202
12269,0.4306320850735268,2.1313672360605758e+80,80.32865828540349
12270,0.4306671814129786,1.2148188182368734e+79,79.08451151076774
12271,0.43070227775243036,1.669472525555267e+79,79.22257927628172
12272,0.4307373740918822,3.766802706669558e+82,82.57597287381394
12273,0.430772470431334,9.609863164829121e+84,84.98271720377856
12274,0.43080756677078574,2.008563031619162e+85,85.30288546507185
12275,0.43084266311023756,1.5323030210720793e+85,85.18534465783334
12276,0.43087775944968937,6.458640984462871e+84,84.81014114414988
12277,0.4309128557891412,1.28090151144146e+83,83.10751573811169
12278,0.43094795212859294,4.02645880944692e+80,80.60492326063162
12279,0.43098304846804475,1.1272239844346521e+81,81.05201022087206
12280,0.43101814480749656,1.800176276272181e+83,83.25531503402772
12281,0.4310532411469483,3.834154786654243e+84,84.58366964157096
12282,0.43108833748640013,3.58185849543694e+85,85.55410842465517
12283,0.43112343382585194,5.3359903920381213e+85,85.72721503892038
12284,0.4311585301653037,1.3162513202284942e+85,85.1193388198005
12285,0.4311936265047555,5.753509313187152e+84,84.75993282042151
12286,0.4312287228442073,4.418012220804469e+85,85.64522691285289
12287,0.4312638191836591,4.3751413099682345e+85,85.64099208459224
12288,0.4312989155231109,1.635415130707523e+85,85.21362801148652
12289,0.4313340118625627,6.624054089250884e+84,84.82112387005812
12290,0.4313691082020145,6.570522326049689e+84,84.8175998953291
12291,0.4314042045414663,6.809582029251514e+85,85.83312045582461
12292,0.4314393008809181,8.115050453817617e+86,86.90929122431585
12293,0.4314743972203699,6.790639624504981e+86,86.83191068330996
12294,0.43150949355982166,5.457943513352756e+85,85.73702903665338
12295,0.43154458989927347,1.5174174362642532e+85,85.181105070126
12296,0.4315796862387253,7.496859612529685e+85,85.8748793782498
12297,0.43161478257817704,1.0171754865462186e+86,86.00739588533577
12298,0.43164987891762885,6.842256404203844e+86,86.83519934474592
12299,0.43168497525708066,1.5007369314426593e+88,88.17630457016747
12300,0.4317200715965325,1.0488639872898478e+89,89.0207191741809
12301,0.43175516793598423,2.201187303862705e+88,88.34265699919715
12302,0.43179026427543604,1.302153024458263e+87,87.11466202399617
12303,0.43182536061488785,1.35199410371838e+85,85.13097479757592
12304,0.4318604569543396,1.0634558250887041e+83,83.02671945444686
12305,0.4318955532937914,3.345843494803321e+85,85.52450562254002
12306,0.43193064963324324,3.7194354565624254e+88,88.57047702678899
12307,0.431965745972695,1.940253400009666e+89,89.28785845314633
12308,0.4320008423121468,1.7506689637714266e+88,88.24320403254885
12309,0.4320359386515986,6.576439107561618e+87,87.81799080325831
12310,0.4320710349910504,1.4873743638334392e+88,88.17242029177993
12311,0.4321061313305022,6.351446202945971e+87,87.80287262394522
12312,0.432141227669954,8.638907187540711e+86,86.93645880816895
12313,0.4321763240094058,4.7701067235608207e+86,86.67852809579799
12314,0.43221142034885757,1.0408070706995675e+87,87.0173702339334
12315,0.4322465166883094,6.09837330105881e+87,87.78521400540617
12316,0.4322816130277612,3.8235838676157695e+88,88.58247062057262
12317,0.43231670936721295,4.613568201887028e+88,88.66403694512371
12318,0.43235180570666476,1.657900300526485e+88,88.2195584102715
12319,0.4323869020461166,5.2996002425718565e+88,88.72424311130024
12320,0.43242199838556833,3.137830778133371e+89,89.4966295185675
12321,0.43245709472502014,1.7620110036236716e+89,89.24600861622025
12322,0.43249219106447195,1.0481065895121175e+88,88.02040545142921
12323,0.4325272874039237,3.498197311532158e+86,86.54384430168152
12324,0.4325623837433755,3.9071048596047827e+86,86.59185506705704
12325,0.43259748008282733,1.2313993956564498e+87,87.0903989361134
12326,0.43263257642227915,3.6392949308394555e+87,87.56101725252107
12327,0.4326676727617309,4.262123935382947e+87,87.6296260741136
12328,0.4327027691011827,7.304295724287864e+86,86.86357834788146
12329,0.43273786544063453,1.0326910513804185e+85,85.01397041372766
12330,0.4327729617800863,2.839098870845488e+84,84.45318051697635
12331,0.4328080581195381,3.158318617715203e+84,84.49945594040805
12332,0.4328431544589899,4.043993569660925e+84,84.60681045634948
12333,0.43287825079844167,5.9197589006751455e+84,84.77230401918261
12334,0.4329133471378935,5.63308065505228e+83,83.75074596955479
12335,0.4329484434773453,5.199059881660634e+81,81.71592481957342
12336,0.43298353981679705,4.216290194174619e+81,81.62493049437515
12337,0.43301863615624886,3.743144374931162e+83,83.57323657839059
12338,0.43305373249570067,2.1050588714371388e+83,83.32326424610174
12339,0.4330888288351525,1.1409268819549696e+80,80.0572578128836
12340,0.43312392517460424,2.8177807755120303e+77,77.44990720180068
12341,0.43315902151405605,2.6791858313463876e+80,80.42800283780728
12342,0.43319411785350787,4.526700157788686e+83,83.65578172839618
12343,0.4332292141929596,3.581391207023083e+85,85.55405176300346
12344,0.43326431053241143,4.813144695589785e+84,84.68242891789004
12345,0.43329940687186325,5.507407941962875e+80,80.7409472465161
12346,0.433334503211315,3.7443689871780194e+76,76.57337863953167
12347,0.4333695995507668,2.241119337573554e+80,80.35046498293835
12348,0.4334046958902186,6.915440089184427e+81,81.83981982323385
12349,0.4334397922296704,1.6611998574477748e+82,82.22042188516981
12350,0.4334748885691222,5.4025082907536184e+81,81.73259544202928
12351,0.433509984908574,4.018573228102252e+79,79.60407188662954
12352,0.4335450812480258,2.7147998595933223e+79,79.43373781805816
12353,0.4335801775874776,2.197297541905613e+81,81.34188886987376
12354,0.4336152739269294,1.4340771666718715e+81,81.15657252103757
12355,0.4336503702663812,7.052172220998529e+76,76.84832290965622
12356,0.43368546660583296,4.649261801313012e+71,71.66738400212293
12357,0.43372056294528477,1.5949016369588e+80,80.20273390379239
12358,0.4337556592847366,9.691505028226478e+82,82.98639122542015
12359,0.43379075562418834,3.150790385418057e+83,83.49841951155726
12360,0.43382585196364015,1.3978802366995788e+83,83.14546996485134
12361,0.43386094830309196,5.895308095362234e+82,82.77050650673718
12362,0.4338960446425437,6.124954263584164e+81,81.78710285007377
12363,0.43393114098199553,2.947085121733901e+82,82.46939267991692
12364,0.43396623732144735,2.1489682363236717e+83,83.33222999627725
12365,0.43400133366089916,2.3881066419632664e+85,85.37805371650343
12366,0.4340364300003509,4.4649599846085554e+86,86.649817571054
12367,0.4340715263398027,1.1202109067276454e+87,87.04929979678172
12368,0.43410662267925454,1.0571365120808769e+86,86.02413107303622
12369,0.4341417190187063,1.941493817154241e+84,84.28813601183799
12370,0.4341768153581581,1.373020598990325e+84,84.13767705286729
12371,0.4342119116976099,3.902463752359123e+84,84.5913388778527
12372,0.4342470080370617,4.620537309454287e+85,85.66469248139221
12373,0.4342821043765135,1.3133270612394618e+86,86.1183728930382
12374,0.4343172007159653,3.319539493949483e+85,85.52107783999674
12375,0.43435229705541706,1.3469452872516567e+85,85.12934995509397
12376,0.43438739339486887,1.0672103456195796e+87,87.02825002667716
12377,0.4344224897343207,8.610387120140944e+88,88.93502267762806
12378,0.4344575860737725,5.0523860292241394e+89,89.70349652556442
12379,0.43449268241322425,5.216678518164725e+89,89.71739407381476
12380,0.43452777875267606,1.829820930997379e+89,89.26240859110482
12381,0.4345628750921279,1.2780476994756787e+89,89.10654706292449
12382,0.43459797143157963,2.874924236693479e+89,89.4586264041493
12383,0.43463306777103144,1.2193024075650386e+90,90.0861114313353
12384,0.43466816411048326,5.936087022275022e+90,90.77350025901909
12385,0.434703260449935,1.37094196322593e+91,91.13701906997242
12386,0.4347383567893868,1.1286050423463624e+91,91.05254198626568
12387,0.43477345312883864,4.4651673547752115e+90,90.64983774091624
12388,0.4348085494682904,3.429080263174965e+89,89.53517765059935
12389,0.4348436458077422,9.405424480619624e+87,87.97337840067648
12390,0.434878742147194,2.044261209903761e+88,88.3105363879264
12391,0.43491383848664583,5.38803409631575e+88,88.73143033534251
12392,0.4349489348260976,1.5258684174888934e+88,88.18351708406291
12393,0.4349840311655494,1.873268426299036e+88,88.27260001320428
12394,0.4350191275050012,1.685000171731138e+89,89.2265999494696
12395,0.43505422384445297,2.5336400497770642e+89,89.40374491540163
